Date,Username,Tweet
2022-10-19 14:38:00+00:00,jajangstd,@kopitalis @Kemenag_RI @PendisKemenag Hiiih parah banget loh njenengan
2022-10-19 13:14:00+00:00,PendisKemenag,"FEBI Hadirkan Profesor dari Malaysia dalam Webinar Bisnis Digital dalam Era Disrupsi
https://t.co/x88I3d37Ke https://t.co/OyLjduZ6UC"
2022-10-19 11:35:00+00:00,PendisKemenag,Direktur PD Pontren - Selamat dan Sukses Mu'tamad 2022 https://t.co/vj86mnUarc
2022-10-19 11:30:01+00:00,PendisKemenag,Dirjen Pendis - Selamat dan Sukses atas Terselenggarannya Mu'tamad 2022 https://t.co/PNq7un64RW
2022-10-19 09:12:00+00:00,PendisKemenag,"Kuliah Umum Bersama Kominfo dan Google Indonesia, UINSI Dukung Mahasiswa Ciptakan Ekonomi Kreatif
https://t.co/VPTQXUAaj1 https://t.co/DH4o9ySeJO"
2022-10-19 08:09:50+00:00,PendisKemenag,"Ciptakan Aplikasi Teknik Alat Berat untuk Anak SMK, Siswa MAN 1 Kudus Raih Juara ke 3 Sobat Competition 2022
https://t.co/N84Pl5uzBu https://t.co/Ka0MvDi70n"
2022-10-19 07:15:00+00:00,PendisKemenag,"Direktotrat KSKK Madrasah Perkuat Kepemimpinan dan Karakter Siswa Madrasah Aliyah
https://t.co/laIqfJgdsW https://t.co/6yZf39d72r"
2022-10-19 07:14:16+00:00,PPesantren,"Kemenag Terbitkan Edaran, Seragam Upacara Hari Santri Sarung dan Berpeci.

https://t.co/NQF8NkqlJY

@PendisKemenag 
@Kemenag_RI 
#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan"
2022-10-19 06:13:45+00:00,PendisKemenag,"Tandangani Kerjasama dengan SPN Polda Jateng, Rektor UIN SAIZU : Upaya Integrasi Keilmuan
https://t.co/mnuZ6NfDuI https://t.co/dMRUCGNwxj"
2022-10-19 04:47:00+00:00,PendisKemenag,"POSPENAS IX Tahun 2022 Segera Digelar, Mari Pahami Pedoman dan Juknisnya!
https://t.co/NPjZEcFzGW https://t.co/aNQPRiiAXo"
2022-10-19 03:44:22+00:00,PendisKemenag,Selamat kepada para guru PAI dan Siswa pada PAUD/TK yang menjadi finalis lomba Gebyar PAI Siswa TK Tahun 2022. https://t.co/QhcqMv8uaB
2022-10-19 03:30:00+00:00,PendisKemenag,"Kemenag Lakukan Penguatan dan Sinkronisasi Data EMIS PD Pontren
https://t.co/BhqI4CChQB https://t.co/ESmJ94lE1Y"
2022-10-19 02:31:04+00:00,mikhozin,"Dalam rangka menyambut Hari Santri Nasional besok tanggal 22 Oktober 2022, yuk belajar sejarah ditetapkannya Hari Santri Nasional. @PendisKemenag
#harisantrinasional #harisantri2022 https://t.co/3evF7P8iRe"
2022-10-19 02:13:31+00:00,Mtsn2Kudus,"@kemenag.jateng
@kemenag_ri
@mtsnduakudus
@pendidikanislam
@pendidikanmadrasah 
@pendis
@pendiskemenag https://t.co/1PMEV7ZA4a"
2022-10-19 00:54:25+00:00,PPesantren,"Dan juga disiarkan langsung melalui channel youtube @Kemenag_RI , @PendisKemenag , @PPesantren 

#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan"
2022-10-18 23:47:20+00:00,direktorat_pai,"Selamat kepada para guru PAI dan Siswa pada PAUD/TK yang menjadi finalis lomba Gebyar PAI Siswa TK Tahun 2022.

Sampai bertemu di puncak acara Gebyar PAI ya 🥳

@Kemenag_RI
@PendisKemenag

#transformasilayananumat #festivalpai2022 #paimoderat #moderasiberagama https://t.co/2A2K74y4Lo"
2022-10-18 10:51:12+00:00,HQaskim,@PendisKemenag Izin bertanya untuk Pendis Kemenag RI.
2022-10-18 09:31:30+00:00,IBTimesID,"Salah satu tokoh yang berpengaruh di  bidang pendidikan Mesir adalah Ali Pasha.

Siapa tuh? Kenalan yuk. 🤩☺️

@dikdasmenpusat
@PendisKemenag
@pojokpendidikan

See- https://t.co/5e6aPTACrq"
2022-10-18 09:25:41+00:00,IBTimesID,"Apa yang membedakan visi pesantren Muhammadiyah dengan pesantren yang lain? 🤔

Sobat IB yang tahu jawab di kolom komentar ya. ☺️

Eits, jangan lupa juga ya baca artikelnya di sini 👇

@bukupembaharu
@marmud1912
@PendisKemenag
@pojokpendidikan

See-
https://t.co/UjN39IZziA"
2022-10-18 06:57:00+00:00,PendisKemenag,"Sinergi dengan Korsel, Menag: Jembatan Majukan Cyber Islamic University
https://t.co/EmrcKTM9df https://t.co/FM8gMzuRCu"
2022-10-18 05:02:17+00:00,nwwahyu_,@infomalang @cnnbrk @BreakingNews @Kemenag_RI @PendisKemenag Mohon bantuan disebarkan. MTs Negeri 4 Malang Banjir belum surut selama 5 hari belum surut. Siswa diliburkan. Bangunan Rawan Roboh 😭 https://t.co/F3De8uFW3a
2022-10-18 04:36:29+00:00,Jono73995515,"@PPesantren @PendisKemenag @Kemenag_RI 👉Sejarah penting

👉Saking dari pentingnya

👉Dua pertiga Al Qur'an
mengisahkan tentang sejarah

🙏🙏
👇👇

https://t.co/hZRUkbTEE8"
2022-10-18 04:08:00+00:00,PendisKemenag,"Siap-siap! Kemenag Segera Buka Pendidikan Profesi Guru PraJabatan
https://t.co/C7GXUf6Bg4 https://t.co/twGamW6tMq"
2022-10-18 04:01:00+00:00,PendisKemenag,https://t.co/Ub47rjrUya https://t.co/WyTRgpGF7T
2022-10-17 10:25:07+00:00,PPesantren,"Yuk, kenali filosofi Logo Hari Santri 2022:

1. Merangkul
2. Jabat Tangan
3.  Daun
4. Infinity
5. Matahari
6. Mata

Selamat #HariSantri2022 

@PendisKemenag 
@Kemenag_RI https://t.co/3IvMpTRfea"
2022-10-17 09:15:59+00:00,direktorat_pai,"Selamat kepada 6 Finalis pada masing-masing cabang Lomba Festival PAI Tahun 2022.

Sampai bertemu di acara puncak Festival PAI tahun 2022 🥳

@Kemenag_RI 
@PendisKemenag 

#transformasilayananumat #festivalpai2022 #paimoderat #moderasiberagama https://t.co/2uZjegfK5u"
2022-10-17 09:13:42+00:00,PPesantren,"Peringatan Hari Santri di Korsel, Menag: Jaga Kedaulatan Negara, Hargai Perjuangan Para Kiai.

https://t.co/OiIsg8bUc8

@PendisKemenag 
@Kemenag_RI 
#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan"
2022-10-17 06:39:09+00:00,PendisKemenag,Selamat dan Sukses The Annual International Conference on Islamic Studies (AICIS) 2022 https://t.co/eNgngaTa1q
2022-10-17 02:20:00+00:00,PendisKemenag,"Wakili Bali di KSM Nasional dan Myres 2022, MAN 1 Jembrana Bawa Kemenangan Terbanyak
https://t.co/TRxd4HKvE7 https://t.co/TW8nVHm6ZG"
2022-10-17 01:27:54+00:00,PendisKemenag,"Sejumlah  6171 Guru Madrasah Ikuti PPG Dalam Jabatan Skema Pembiayaan LPDP
https://t.co/oHyqITWfh9 https://t.co/8sPj7Mawy3"
2022-10-17 01:18:53+00:00,PendisKemenag,"ICON-UCE 2022 Akan Bahas Resiliensi Pasca Pandemi : Dari PTKI Untuk Transformasi Sosial
https://t.co/QDtmaOZFPA https://t.co/beWtuq6gqX"
2022-10-16 22:49:32+00:00,Alimusyafak_jpr,"Semoga bisa menjadi pelayan yg baik.. 
#silaturahmi para pejuang KKMts Bantul di @mtsn_1_pati , semoga mbarokahi. 
@pendiskemenag 
@pendidikan_madrasah 
@kemenag_ri 
@kemenag.jateng 
#kanwiljateng https://t.co/R8HH4QBHyD"
2022-10-16 12:19:06+00:00,PPesantren,"Kemenag Buka Pameran Virtual Bisnis Pesantren

https://t.co/oYL7GuEuZ5

@PendisKemenag 
@Kemenag_RI 
#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan"
2022-10-16 01:00:25+00:00,PPesantren,"Caranya...
-&gt; Klik banner Pesantren Business Virtual Exhibition yang ada di beranda website:
https://t.co/nGwGIaS4O9

@PendisKemenag 
@Kemenag_RI 

#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan"
2022-10-15 12:42:56+00:00,InsaudiR,@direktorat_pai @PendisKemenag @Kemenag_RI Sukses gebyar PAI TK
2022-10-15 06:40:07+00:00,sifiqi,@nwwahyu_ @infomalang @Kemenag_RI @PendisKemenag Ati ati ojok sampai kebrukkan plafon utowo tembok
2022-10-15 05:39:13+00:00,direktorat_pai,"Sukseskan Gebyar PAI TK
25-27 Oktober 2022

Siswa Cermat, Guru Hebat, Potensi Menjunjung Tinggi Nilai-Nilai Moderasi Beragama, Merespon Pendidikan Era Revolusi Industri 4.0

@PendisKemenag
@Kemenag_RI
#transformasilayananumat #paimoderat #moderasiberagama https://t.co/CSLjilII9P"
2022-10-15 05:38:36+00:00,D_Paradoks,@dhinarmahardika @infomalang @nwwahyu_ @Kemenag_RI @PendisKemenag Lho rek pirang mtr iku nde lapangan basket?
2022-10-15 05:24:36+00:00,dhinarmahardika,@nwwahyu_ @infomalang @Kemenag_RI @PendisKemenag https://t.co/7doPV1C7Eq
2022-10-15 05:20:01+00:00,dhinarmahardika,@nwwahyu_ @infomalang @Kemenag_RI @PendisKemenag @Kemenag_RI @PendisKemenag @Kemdikbud_RI @jokowi @KhofifahIP @EmilDardak jangan nunggu sampai ada korban seperti di MTsN 19 Jakarta
2022-10-15 05:07:53+00:00,dahmove,@nwwahyu_ @infomalang @Kemenag_RI @PendisKemenag Wahai ini sekolah enak banget pasti
2022-10-15 05:07:29+00:00,infomalang,@nwwahyu_ @Kemenag_RI @PendisKemenag Lhoo tambah renang 😂
2022-10-15 04:31:46+00:00,nwwahyu_,@infomalang @Kemenag_RI @PendisKemenag @Itjen_Kemenag MTs Negeri 4 Malang https://t.co/xuvnrDo5I9
2022-10-15 04:21:34+00:00,nwwahyu_,@infomalang MTsN 4 Malang. @Kemenag_RI @PendisKemenag https://t.co/5xVADF75gH
2022-10-15 03:16:48+00:00,Mtsn2Kudus,"#kemenag_ri
#kemenagjateng
#MadrasahHebatBermartabat
#Madsaridaku
#pendidikanislam
#pendidikanmadrasah
#pendis
#pendiskemenag
@kanwiljateng
@kemenag.jateng
@kemenag_ri
@mtsnduakudus
@pendidikanislam
@pendidikanmadrasah 
@pendis
@pendiskemenag https://t.co/2wXvf4bUVh"
2022-10-15 00:46:52+00:00,PPesantren,"Kitab Kuning adalah kitab keislaman berbahasa Arab yang menjadi rujukan keilmuan Islam di pesantren.

@PendisKemenag 
@Kemenag_RI 
#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan https://t.co/H9tOXr1mfA"
2022-10-14 18:01:48+00:00,Azlasy,@PendisKemenag Selamat buat kemenag jatim
2022-10-14 11:58:31+00:00,PPesantren,"Yuk terapkan pola Perilaku Hidup Bersih dan Sehat (PHBS) di Pesantren.

Berikut 7 Hal yang bisa teman2 lakukan.

@PendisKemenag 
@Kemenag_RI 
#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan https://t.co/viflHGlRdP"
2022-10-14 03:52:16+00:00,PendisKemenag,"Sulawesi Tenggara Bakal Jadi Tuan Rumah KSM 2023, Bagaimana Persiapannya?https://t.co/CT12eNyf58 https://t.co/NwBrrcxpi4"
2022-10-14 03:50:33+00:00,PendisKemenag,"Jatim Juara Umum KSM 2022, Kakanwil: Kuncinya adalah Persiapan
https://t.co/jXPncz8aBB"
2022-10-14 03:21:29+00:00,PendisKemenag,"Kompetisi Sains Madrasah Ditutup, Banyak Temuan Ilmiah Menunggu Dikembangkan
https://t.co/UtC2aQ6BEk https://t.co/i5QRiby0Ey"
2022-10-14 03:19:16+00:00,PendisKemenag,"Berikut Juara Komperisi Sains Madrasah 2022
https://t.co/fNzmFnOc6i https://t.co/xxcIbSTZZx"
2022-10-14 01:14:57+00:00,mtsnkotakupang,@Kemenag_RI @PendisKemenag @kskkmadrasah https://t.co/LJQtlxZMhm
2022-10-13 16:03:40+00:00,PendisKemenag,"Tutup KSM 2022, Sekjen : Siswa Madrasah Harus Bergerak Cepat, Sat Set Sat Set
https://t.co/4DqFMD0fYR https://t.co/Hlb67i49WR"
2022-10-13 12:11:29+00:00,PPesantren,"Stafsus, Menag Ingin Hari Santri Diperingati Bersama dan Melibatkan Masyarakat Luas.

https://t.co/dtZMT8rl7Z

@PendisKemenag 
@Kemenag_RI 
#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan"
2022-10-13 09:16:48+00:00,IBTimesID,"Salah satu corak dalam tafsir yang sangat terkenal dan populer adalah tafsir falsafi.

Ada yang pernah belajar dan memahaminya?

Tafsir falsafi adalah bukti bahwa corak filsafat juga ada dalam tafsir Al-Qur'an.

@PendisKemenag
@pojokpendidikan

See- https://t.co/XI14yVkTRG"
2022-10-13 07:56:33+00:00,PendisKemenag,"Siswi Madrasah Sulsel Ambil Peran Imbas Ledakan Populasi Ikan Sapu Sapu
https://t.co/AiZhe4cSmQ https://t.co/Anyjt2AhQe"
2022-10-13 07:54:23+00:00,PendisKemenag,"KSM 2022, Perwakilan dari NTT: Madrasah itu Hebat
https://t.co/W2AcyNkX6G https://t.co/70Nl92kncd"
2022-10-13 07:51:15+00:00,PendisKemenag,"Rakor Wakil Rektor III PTKIN Sempurnakan Regulasi Kemahasiswaan
https://t.co/csGtrBKSs7 https://t.co/Ga0MyHz2aD"
2022-10-13 07:45:37+00:00,PendisKemenag,"Wamenag: Penelitian Siswa Madrasah Inovatif, Kreatif dan Berdaya Saing
https://t.co/4xsYUXGvnh https://t.co/c9mKCzrJtE"
2022-10-13 07:40:52+00:00,PendisKemenag,"Wamenag: Penelitian Siswa Madrasah Inovatif, Kreatif dan Berdaya Saing
https://t.co/4xsYUXGvnh"
2022-10-13 07:37:23+00:00,PendisKemenag,"MAN 3 Palembang Usung Robot Serba Bisa di MYRES 2022
https://t.co/nkujCceMXT https://t.co/FmgqH4ePxC"
2022-10-13 07:36:15+00:00,PendisKemenag,"Telaah QS. Maryam : 23, Dua Siswa MAN IC Pekalongan Rancang Al-Istisya, Alat Relaksasi Persalinan Berbasis IoT
https://t.co/FDxdpjOyYJ https://t.co/TY31iZuF8P"
2022-10-13 03:28:43+00:00,afiulhud,"@PendisKemenag Assalamlkum, maaf,Untuk pencairan Insentif Guru ini, penentuanya layak/tdk bagaman ya min ? Ada bbrp guru dpet, dan tdk. Jadi bkin Resah para Guru https://t.co/WXtdvjyn0r"
2022-10-13 00:45:47+00:00,PPesantren,"7 Ruh Pesantren: NKRI dan nasionalisme  Keilmuan, Keikhlasan, Kesederhanaan, Ukhuwah (Persaudaraan), Kemandirian, Keseimbangan (Tawazun).

@PendisKemenag 
@Kemenag_RI 
#HariSantri
#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan https://t.co/L6UDDhLSm3"
2022-10-12 22:38:54+00:00,PendisKemenag,"Lalat Jadi Anti Kanker? Berikut Hasil Penelitian Siswi MAN 2 Tasikmalaya
https://t.co/W6VUcQFWMi https://t.co/koVU8MayFq"
2022-10-12 11:21:24+00:00,nugiemuslim,@direktorat_pai @Kemenag_RI @PendisKemenag tingkat SD Mana?
2022-10-12 09:40:57+00:00,direktorat_pai,"Selamat Berkompetisi Dalam Ajang Festival PAI bagi Siswa SMA/SMK Tahun 2022

@Kemenag_RI
@PendisKemenag

#transformasilayananumat #festivalpai2022 #moderasiberagama #paimoderat https://t.co/wipwFP5MhV"
2022-10-12 06:03:01+00:00,SetyasihMurwani,@IBTimesID @PendisKemenag @pojokpendidikan Puasa Sunah lah jg bisa menyatu Ajaran Nabi'ku...' Hitam &amp; Putih &amp; Abu2 Jelas dipandang Seizin Yg Maha Esa...!  Bertahun tahun .Puasa Wajib / bersihkan  Dosa ...nggak lulus....?
2022-10-12 03:49:06+00:00,PendisKemenag,"Kemenag Tetapkan 1273 MGMP Penerima Bantuan Tahap II
https://t.co/WuAzC3JTqI"
2022-10-11 12:03:04+00:00,PPesantren,"5 Rukun Pesantren: Kiai, Santri Mukim, Pondok Asrama, Masjid/Musalla/Tempat Ibadah, Kitab Kuning/Dirasah Islamiyah

#HariSantri2022
#BerdayaMenjagaMartabatKemanusiaan 

@PendisKemenag 
@Kemenag_RI https://t.co/9e8twLIrFX"
2022-10-11 09:27:40+00:00,IBTimesID,"Ternyata banyak dari para sahabat Nabi yang notabenenya orang Arab asli namun tidak sepenuhnya memahami makna dari beberapa ayat Al-Qur'an.

Lantas, apakah Rasul menjelaskannya?

@PendisKemenag
@pojokpendidikan

See- https://t.co/i6wmHgFPdY"
2022-10-11 08:25:58+00:00,FachruddinM,"Dr Ucuk Darussalam presenting #ekopesantren web tracking program for participants from Aceh,Riau and North Sumatra. In order to bechmark muslim education action for environment sustainability and #ClimateActionNow @PPesantren @PendisKemenag @Kemenag_RI @eco_MENA https://t.co/XSN59MiJfK"
2022-10-11 07:35:40+00:00,bankmandiri,@KokoAja4 @Kemenag_RI @PendisKemenag menghubungi contact point Bank Mandiri melalui halaman utama aplikasi Livin’ by Mandiri (logo kuning) dengan cara klik logo headset di bagian kanan atas dan ikuti langkah selanjutnya. Selalu jaga kesehatan ya Bapak/I
2022-10-11 07:35:09+00:00,bankmandiri,"@KokoAja4 @Kemenag_RI @PendisKemenag yang terletak di sisi kanan nama akun (centang biru tidak terdapat di dalam gambar profile picture/posisi lainnya). Apabila Bapak membutuhkan informasi lebih lanjut, Bapak/Ibu dapat (3)"
2022-10-11 07:34:03+00:00,bankmandiri,"@KokoAja4 @Kemenag_RI @PendisKemenag Sebagai informasi, mohon berhati-hati dan tidak memberikan data rahasia kepada pihak manapun yang mengatasnamakan Bank Mandiri. Akun resmi Bank Mandiri bercentang biru (verified) (2)"
2022-10-11 07:32:23+00:00,bankmandiri,"@KokoAja4 @Kemenag_RI @PendisKemenag Selamat siang Bpk Koko, mohon maaf atas ketidaknyamanannya. Agar dapat kami tindaklanjuti perihal tsb, mohon kesediaannya melakukan pengecekan melalui DM ya. (1)"
2022-10-11 01:10:05+00:00,PendisKemenag,"Kompetisi Sains Resmi Dibuka, Menag: Saranghaeo!
https://t.co/CfEIkQbnOg"
2022-10-11 01:08:26+00:00,PendisKemenag,"KSM 2022, Momentum Memperkokoh ""Madrasah Mandiri Berprestasi""
https://t.co/SPea6oXkH7"
2022-10-10 06:46:49+00:00,PPesantren,"Selamat atas terselenggaranya
Kompetisi Sains Madrasah Tingkat Nasional &amp; Madrasah Young Reseachers Super Camp Tahun 2022.

10-14 Oktober 2022.

@PendisKemenag 
@Kemenag_RI https://t.co/WSXJfnxXWN"
2022-10-10 06:07:54+00:00,KokoAja4,"Slmt siang @bankmandiri mhn utk Mandiri cab.Salatiga pelayanan CS jgn dibatasi..Kata satpam kuota perhari 12 orang utk pencairan tunjangan GBPNS @Kemenag_RI , @PendisKemenag ..Jmlh guru di kota Salatiga byk &amp; kami tdk semudah ijin keluar kantor krn jam mengajar dll..Jd mohon"
2022-10-10 04:54:13+00:00,Mtsn2Kudus,"#kemenag_ri
#kemenagjateng
#MadrasahHebatBermartabat
#Madsaridaku
#pendidikanislam
#pendidikanmadrasah
#pendis
#pendiskemenag
@kanwiljateng
@kemenag.jateng
@kemenag_ri
@mtsnduakudus
@pendidikanislam
@pendidikanmadrasah 
@pendis
@pendiskemenag https://t.co/cAiUfFXfQ3"
2022-10-10 03:26:42+00:00,Mtsn2Kudus,"#kemenag_ri
#kemenagjateng
#MadrasahHebatBermartabat
#Madsaridaku
#pendidikanislam
#pendidikanmadrasah
#pendis
#pendiskemenag
@kanwiljateng
@kemenag.jateng
@kemenag_ri
@mtsnduakudus
@pendidikanislam
@pendidikanmadrasah 
@pendis
@pendiskemenag https://t.co/TalpMgU5Xu"
2022-10-10 01:56:05+00:00,PendisKemenag,"Dirjen Pendis : KSM 2022 Bentuk Dua Kelompok, The Winner dan The Learner
https://t.co/ZQGdgUYfSo"
2022-10-10 01:36:29+00:00,PendisKemenag,"446 Siswa Madrasah Ikut KSM Nasional Tahun Ini di Jakarta
https://t.co/ZlMYhDZjvm"
2022-10-10 01:30:52+00:00,Mtsn2Kudus,"#kemenag_ri
#kemenagjateng
#MadrasahHebatBermartabat
#Madsaridaku
#pendidikanislam
#pendidikanmadrasah
#pendis
#pendiskemenag
@kanwiljateng
@kemenag.jateng
@kemenag_ri
@mtsnduakudus
@pendidikanislam
@pendidikanmadrasah 
@pendis
@pendiskemenag https://t.co/1JdGMnkjzU"
2022-10-09 09:28:28+00:00,PendisKemenag,"Siswa MAN 1 Banda Aceh Raih Medali Emas OSN Tingkat Nasional
https://t.co/GSBazJEgjm"
2022-10-08 07:20:37+00:00,PPesantren,"Selamat memperingati Maulid Nabi Muhammad SAW.

@PendisKemenag 
@Kemenag_RI https://t.co/y6QGAoDnQL"
2022-10-08 06:00:56+00:00,PendisKemenag,"Gelar Kompetisi Sains Madrasah, Menag: Zaman Sudah Berbeda
https://t.co/nmV8L4evNH"
2022-10-08 05:59:46+00:00,PendisKemenag,"Direktur KSKK Madrasah Kunjungi Lokasi Bencana MTsn 19 Jakarta
https://t.co/WgnnZOTCw3"
2022-10-08 05:58:38+00:00,PendisKemenag,"Banjir di MTsN 19 Jakarta, Menag Pastikan Perbaikan Gedung Agar Lebih Aman
https://t.co/tBva9cXQRX"
2022-10-08 00:38:58+00:00,nazhruna,"This issue has been available online since 24th June 2022 for the regular issue of July 2022. 
https://t.co/nUck8J7h9j
#AcademicTwitter #Education #Onderwijs #Pendidikan @PendisKemenag @Kemdikbud_RI https://t.co/prf1pSi7nj"
2022-10-07 04:49:14+00:00,PendisKemenag,"Kemenag Kembali Buka Bantuan Kelompok Kerja Guru Tahap 3
https://t.co/Xtymh9dtHW"
2022-10-07 04:44:46+00:00,PendisKemenag,"Korban Musibah di MTsN 19 sudah Ditangani, Kemenag Berduka dan akan Beri Santunan
https://t.co/0FU4vTd4rS"
2022-10-07 00:49:38+00:00,PendisKemenag,"Sebanyak 1004 Guru dan Pengawas Ikuti Seleksi Pelatih Daerah PPKB GPAI
https://t.co/FZHmHx7IRn https://t.co/aK3d2PiUKg"
2022-10-07 00:47:23+00:00,PendisKemenag,"BICoSEH Ke-7 UIN MY Batusangkar: Kupas Penguatan Moderasi Beragama
https://t.co/IPhDrvZbwN"
2022-10-06 11:40:04+00:00,Is88Bang,"@PendisKemenag Assalamualikum saya salah satu guru yang mendapatkan uang Fungsional guru  non PNS, tahap pertama saya mendapatkan 1,4 jta dan tahap kedua saya belum mendapatkan uang tersebut, guru lain sudah mendapatkan uangnya. tapi ditahap ini saya belu"
2022-10-06 11:24:56+00:00,iadzroi,"Assalamu'alaikum Min, @PendisKemenag 
Web Pendis sedang tidak bisa diakses? Kira-kira akan pulih lagi kapan?"
2022-10-06 08:31:26+00:00,PPesantren,"Bangga menjadi Santri.

Mari kita ramaiakan peringatan Hari Santri 2022.

""Berdaya Menjaga Martabat Kemanusiaan""

@PendisKemenag
@Kemenag_RI

#HariSantri
#HariSantri2022 https://t.co/Kq6WeQg4E0"
2022-10-06 08:27:15+00:00,IBTimesID,"Tidak perlu mengkultuskan seorang kiai, apalagi membela mazhab tertentu secara mati-matian.

Ada kisah menarik di artikel ini. ☺️

@dikdasmenpusat
@PendisKemenag
@pojokpendidikan

See- https://t.co/WgxLqxvN86"
2022-10-06 03:02:15+00:00,Mtsn2Kudus,"#kemenag_ri
#kemenagjateng
#MadrasahHebatBermartabat
#Madsaridaku
#pendidikanislam
#pendidikanmadrasah
#pendis
#pendiskemenag
@kanwiljateng
@kemenag.jateng
@kemenag_ri
@mtsnduakudus
@pendidikanislam
@pendidikanmadrasah 
@pendis
@pendiskemenag https://t.co/JX2MT20GLH"
2022-10-05 05:05:11+00:00,PendisKemenag,"Kemenag Luncurkan Logo HGN Tahun 2022
https://t.co/FsMJT95wuZ"
2022-10-05 03:56:29+00:00,PendisKemenag,"Direktorat KSKK Madrasah Perkuat Kepemimpinan Siswa Madrasah Aliyah dari Indonesia Timur
https://t.co/nifYOXxMjT"
2022-10-05 03:54:19+00:00,PendisKemenag,"Lapas Kelas IIA Palu Gandeng UIN Datokarama Optimalkan Pembinaan
https://t.co/EL9qwW6IFs"
2022-10-04 15:15:54+00:00,banu_spons,"@PPesantren @PendisKemenag @Kemenag_RI Gak asing dengan audionya, sepertinya ngambil di video youtube judulnya “wonderful santri indonesia by STAI AL ANWAR”"
2022-10-04 13:37:00+00:00,pengamat4,"@PendisKemenag Bagaimana dengan dana BOS Automatic adjustment, kapan cairnya min?
Madrasah udah menjerit nih! 🙏"
2022-10-04 11:18:29+00:00,IBTimesID,"Gimana caranya? 🤔

Cuss simak caranya di artikel ini gais! 👇

@dikdasmenpusat
@PendisKemenag
@pojokpendidikan
@rbcinstitute

See- https://t.co/eOJVWKuXLg"
2022-10-04 05:02:08+00:00,PPesantren,"Ini dia DNA Santri.

Selamat Hari Santri 2022
""Berdaya Menjaga Martabat Kemanusiaan""

@PendisKemenag 
@Kemenag_RI 

#HariSantri
#HariSantri2022 https://t.co/oQpKcq7TtT"
2022-10-04 02:49:01+00:00,PendisKemenag,"Peringati Hari Santri 2022, Berikut Ketentuannya!
https://t.co/c759rhae6I"
2022-10-04 02:39:04+00:00,PendisKemenag,"Kongres AGPAII IV, Direktur PAI Ajak Guru PAI Implementasikan Nilai Moderasi Beragama
https://t.co/tIROSRZlAH"
2022-10-04 02:37:33+00:00,PendisKemenag,"FUAD IAIN Langsa Gelar Seminar Refleksi 42 Tahun Perjalanan IAIN Langsa
https://t.co/YcGjPB5F5q"
2022-10-04 02:34:51+00:00,PendisKemenag,"Kepala MAN 1 Kulon Progo Menerima Kunjungan Kasi Kurev MA/MAK Ditjen KSKK Kemenag RI
https://t.co/yN6uMpTxBC"
2022-10-03 11:05:20+00:00,PPesantren,"Menag Terbitkan Edaran Peringatan Hari Santri, Ini Ketentuannya.

https://t.co/2sv8WtR5jr

@PendisKemenag 
@Kemenag_RI 

#HariSantri
#HariSantri2022"
2022-10-03 04:13:45+00:00,Mtsn2Kudus,"#kemenag_ri
#kemenagjateng
#MadrasahHebatBermartabat
#Madsaridaku
#pendidikanislam
#pendidikanmadrasah
#pendis
#pendiskemenag
@kanwiljateng
@kemenag.jateng
@kemenag_ri
@mtsnduakudus
@pendidikanislam
@pendidikanmadrasah 
@pendis
@pendiskemenag https://t.co/HgQ73AA3aC"
2022-10-03 02:48:59+00:00,syamsul_huda11,"@PendisKemenag Namun sayangnya ada critical poin yang dijadikan catatan dari ""suksesnya min 1"""
2022-10-03 02:38:01+00:00,PendisKemenag,"Keteladanan Jadi Kunci Kesuksesan Pendidikan di MIN 1 Kota Malang
https://t.co/1ei9APPr4J"
2022-10-03 02:35:54+00:00,PendisKemenag,"Webinar Sebagai Wadah Menyalurkan Keilmuan
https://t.co/c101OJzAWM"
2022-10-03 02:34:42+00:00,PendisKemenag,"Kemenag Bina Pegawai Fungsional
https://t.co/dZ46HPKfF5"
2022-10-01 14:41:40+00:00,agungnurh17,"@PPesantren @PendisKemenag @Kemenag_RI Lahul Al Fatihah,"
2022-10-01 14:28:17+00:00,PPesantren,"Innalillahi wainna ilaihi rajiun.

Keluarga Besar Dit PD Pontren, Ditjen Pendis, Kemenag RI turut berbelasungkawa atas wafatnya Drs. KH. Dian Nafi' (Ketua RMI PBNU - Pengasuh PP Al Muayyad Windan Kartasura).

Semoga khusnul khatimah. Alfatihah.

@PendisKemenag 
@Kemenag_RI https://t.co/hSIMGi6aeL"
2022-10-01 05:38:12+00:00,Mtsn2Kudus,"#kemenag_ri
#kemenagjateng
#MadrasahHebatBermartabat
#Madsaridaku
#pendidikanislam
#pendidikanmadrasah
#pendis
#pendiskemenag
@kanwiljateng
@kemenag.jateng
@kemenag_ri
@mtsnduakudus
@pendidikanislam
@pendidikanmadrasah 
@pendis
@pendiskemenag https://t.co/3d0DbB6N4g"
